編號,縣市別代碼,地址,發放口罩藥局名稱,TM2X,TM2Y,行政區,成人口罩數量,兒童口罩數量,藥局提供時間說明,經度,緯度,口罩地圖數量紀錄時間,系統查詢總計數量,系統紀錄日期,系統當日查詢數量
522,66000,臺中市西屯區青海路二段２４０－９號,祥和大藥局,213982.2485,2673958.566,西屯區,4610,1480,口罩販售時間：每日早上10點至夜間10點。,120.6455207,24.17056519,2021/11/15 17:20,889008,2021/9/26,16
523,66000,臺中市西屯區大信街５０－１號,瑞晟中西藥局,215595.8437,2673376.915,西屯區,0,540,口罩代售時間：周一-五，15:00-17:00。周六11:00-12:00；請現場排隊。,120.661415,24.16534942,2021/11/15 17:20,888992,2021/9/25,18
524,66000,臺中市豐原區西勢里中山路３７３號,康健藥局,221034.6212,2682710.151,豐原區,870,1510,防疫口罩販賣時間8：10-11：30，14：30-17:30，18:30-21：00，售完為止。,120.7147521,24.24973068,2021/11/15 17:20,888974,2021/9/24,11
525,66000,臺中市沙鹿區臺灣大道７段９９２號,全國藥局,205537.789,2681754.232,沙鹿區,1520,310,週一~週日每日中午12點現場排隊購買,120.5621734,24.24073702,2021/11/15 17:20,888963,2021/9/23,16
526,66000,臺中市烏日區中華路５８３號,統元藥局,212812.8506,2666989.076,烏日區,1170,910,口罩販售時間:早上9:20至12:00或(售完即止).每周六店休(週六無售口罩),120.634191,24.10760889,2021/11/15 17:20,888947,2021/9/22,18
527,66000,臺中市潭子區中山路２段４９１號,愛生藥師藥局,220047.4639,2678969.506,潭子區,1340,2190,每天8:00-21:00現場領取口罩，星期日如有剩餘庫存，9:00開始發放,120.7051086,24.21593717,2021/11/15 17:20,888929,2021/9/21,14
528,66000,台中市大里區永隆一街３５號,永隆藥局,217465.2223,2666742.202,大里區,5620,1140,周一~周六09:00開始販售口罩,120.6799612,24.10548248,2021/11/15 17:20,888915,2021/9/20,14
529,66000,台中市太平區東平路６２２號,太平東亞藥師藥局,221625.2117,2669870.132,太平區,1840,1440,星期一至星期六下午1點到下午3點販賣口罩,120.7208206,24.1338058,2021/11/15 17:20,888901,2021/9/19,13
530,66000,台中市大肚區沙田路三段５６４號,彰益藥局,203554.9307,2673319.226,大肚區,3950,1890,口罩週一到週六，8點開賣,120.54292,24.1645195,2021/11/15 17:20,888888,2021/9/18,17
531,66000,台中市大肚區沙田路一段４５２－１號,大吉興藥局,205755.5057,2668764.973,大肚區,2520,1640,-,120.5647153,24.12346184,2021/11/15 17:20,888871,2021/9/17,17
532,66000,台中市潭子區福仁里復興路一段二二號,廣泰藥局,220160.3002,2677486.077,潭子區,2590,1670,口罩早上8點開始販售，9月起星期日整天休息,120.7062502,24.20254512,2021/11/15 17:20,888854,2021/9/16,11
533,66000,台中市東勢區南平里豐勢路３９４號,郭藥局,232676.9603,2683262.959,東勢區,2490,1250,週一至週日均於上午8:00發放號碼牌及收健保卡，上午9:30開始販賣,120.8293974,24.25489386,2021/11/15 17:20,888843,2021/9/15,20
534,66000,臺中市豐原區三豐路二段３７號,信安藥局,221597.0167,2684414.008,豐原區,3570,1110,-,120.7202568,24.26512537,2021/11/15 17:20,888823,2021/9/14,14
535,66000,台中市沙鹿區大同街３６－４號１樓,慈愛藥師藥局,205111.6696,2681139.536,沙鹿區,4400,1140,防疫口罩每天13:30開始銷售 每週日休息,120.5579966,24.23517478,2021/11/15 17:20,888809,2021/9/13,20
536,66000,台中市潭子區潭興路２段４２９號,皇杰藥局,220368.4544,2678386.414,潭子區,1110,0,星期日有賣口罩，星期一沒有口罩賣.,120.7082808,24.2106784,2021/11/15 17:20,888789,2021/9/12,11
537,66000,台中市大里區現岱路１５８巷１１號,聯生中西健保藥局,218679.6117,2666459.522,大里區,4610,160,早上八點半領號碼牌下午四點到六點領口罩W6W日早七點,120.6919129,24.10295462,2021/11/15 17:20,888778,2021/9/11,18
538,66000,臺中市大甲區德興路６８號,民和藥局,211778.8601,2693925.692,大甲區,1110,0,-,120.6233049,24.35079792,2021/11/15 08:59,888760,2021/9/10,14
539,66000,臺中市豐原區中山路３９５號,信宜藥局,221018.0057,2682763.468,豐原區,330,20,-,120.7145874,24.25021178,2021/11/3 15:05,888746,2021/9/9,19
540,66000,臺中市太平區中山路四段１３２－１號,精武丁丁藥局,219959.8705,2671507.002,太平區,3300,900,口罩代售時間自09:00 現場排隊,120.7044015,24.14855474,2021/11/3 15:05,888727,2021/9/8,20
541,66000,台中市北區梅川西路４段１６３號１樓,康諾得藥局,217325.2684,2673825.387,北區,1730,1480,口罩販售 週一至週五AM 09:00 到PM 17:00,120.6784246,24.1694356,2021/11/3 15:05,888707,2021/9/7,8
542,66000,臺中市北屯區遼寧路１段６３號,健康達人藥局,219181.4011,2674478.006,北屯區,0,2000,周日11:00-21:00,120.696678,24.17536568,2021/11/3 15:05,888699,2021/9/6,9
543,66000,台中市西區東興路三段８９號,北醫藥師藥局,214718.3394,2671440.824,西區,0,10,星期天休店，一至六早上9~11發放口罩，其餘時間不處理,120.6528265,24.1478486,2021/11/3 15:05,888690,2021/9/5,11
544,66000,臺中市霧峰區樹仁２街２－１號,長弘藥局,219161.4748,2662164.848,霧峰區,1090,820,週一~週六販售口罩現場排隊.週日休息.,120.696744,24.06418597,2021/11/3 15:05,888679,2021/9/4,19
545,66000,台中市太平區新仁路一段１６０號,仁和藥局,219849.0532,2667375.052,太平區,10,90,口罩販賣時間詳情，請見藥局粉絲團專頁,120.7033971,24.111244,2021/11/3 15:05,888660,2021/9/3,17
546,66000,台中市大雅區民生路２段４號,正豐藥局,214915.4116,2680469.181,大雅區,90,2140,周一至週六下午3點開始販售口罩,120.6545462,24.22937176,2021/10/25 09:59,888643,2021/9/2,9
547,66000,臺中市大里區中投西路３段２２３號１樓,合康藥局,215836.3732,2664827.882,大里區,6020,670,只賣禮拜234早上 早上8:00開賣 下午不賣,120.6639838,24.0881631,2021/10/13 09:44,888634,2021/9/1,14
548,66000,台中市豐原區北陽里豐東路２２０巷１７號,春輝堂藥局,222790.424,2682657.421,豐原區,470,290,防疫口罩於早上8:30開始現場排隊過卡(每週日休息)！,120.7320439,24.249286,2021/9/27 09:56,888620,2021/8/31,16
549,66000,臺中市東區十甲路４２３號１樓,十甲東亞藥師大藥局,220364.4567,2671069.471,東區,870,1070,W一至W六、每日9點開始營業、開始賣口罩、周日公休,120.7083916,24.14461181,2021/9/1 08:44,888604,2021/8/30,14
550,66000,臺中市大雅區中清路四段３１、３３、３５號,杏一大雅中清藥局,213924.0907,2680121.467,大雅區,2190,1020,109/08/01起 防疫口罩每週一至週六14:00至20:00開始販售。每週日因人力不足因素暫停販售。,120.6447942,24.22620974,2021/9/1 08:44,888590,2021/8/29,16
551,66000,台中市東勢區延平里豐勢路２３２號,新明通藥局,232761.4125,2682846.505,東勢區,5810,1110,周一-五 9-16點、周六9-12點、異動請依門口公告,120.8302341,24.25113453,2021/9/1 08:44,888574,2021/8/28,10
552,66000,台中市清水區鎮北街５６號,中央藥局,206973.6976,2684823.082,清水區,0,1400,-,120.5762209,24.26848577,2021/8/6 09:20,888564,2021/8/27,17
553,66000,臺中市西區三民路一段１６６－５號,台丞藥局,216927.0141,2670281.463,西區,0,270,口罩代售現場排隊，週一至週五0800~1900，週六0800~1600，週日無營業，午休時間1200~1430,120.6745862,24.13742831,2021/8/6 09:17,888547,2021/8/26,14
554,66000,臺中市太平區中興路７８－１號,維肯藥局,221168.9564,2669209.722,太平區,950,1130,周一至周六，每天9:00開始販售，售完為止,120.7163447,24.12783448,2021/7/31 23:53,888533,2021/8/25,20
555,66000,臺中市西屯區河南路２段３５９號１樓,增健美藥局,213933.3125,2674086.315,西屯區,520,940,周一至週六早上9:30開始發放口罩,120.6450359,24.17171754,2021/7/31 23:53,888513,2021/8/24,25
556,66000,臺中市西屯區青海路一段６５號,尚禾藥局,214937.7751,2673256.389,西屯區,110,940,-,120.6549417,24.16424665,2021/7/31 23:53,888488,2021/8/23,12
557,66000,臺中市南區三民西路３７５號１樓,明心健康藥局,214978.44,2669389.907,南區,4440,310,-,120.6554355,24.12933616,2021/7/31 23:53,888476,2021/8/22,13
558,66000,臺中市北區健行路４１４號１樓,喜悅健保藥局,217664.8067,2672699.07,北區,0,610,周一至周五中午12:00點開始販售口罩。,120.6817914,24.15927282,2021/7/31 23:53,888463,2021/8/21,25
559,66000,臺中市潭子區福潭路５０５號１樓,光陽藥局,220629.2619,2678744.398,潭子區,280,0,-,120.7108411,24.21391561,2021/7/31 23:53,888438,2021/8/20,22
560,66000,臺中市龍井區遊園南路１７９號１樓,龍井新庄藥局,207768.8286,2675260.302,龍井區,20,0,-,120.5843326,24.18216436,2021/7/31 23:53,888416,2021/8/19,11
561,66000,臺中市太平區樹德路１２１號１樓,佑全太平藥局,220729.9773,2672157.592,太平區,1360,1610,周一至周日.早上八點至晚上十點(售完為止),120.7119662,24.15444359,2021/7/31 23:53,888405,2021/8/18,24
562,66000,臺中市豐原區中正路８６０號１樓,百宏大藥局,219644.066,2682677.306,豐原區,4980,2120,防疫口罩上午9點至晚上11點,120.7010589,24.24940782,2021/7/31 23:53,888381,2021/8/17,22
563,66000,臺中市大甲區蔣公路２４２-１號１樓,大甲健康藥局,211393.799,2693530.202,大甲區,0,440,口罩代售時間自上午8點開始，現場排隊，週日公休,120.6195206,24.34721758,2021/7/31 23:53,888359,2021/8/16,19
564,66000,臺中市梧棲區中央路１段９０７號,大芳藥局,203092.0575,2682502.161,梧棲區,490,480,周一~周六 上午八點~上午十點 晚上八點~晚上十點,120.5380661,24.24741888,2021/7/31 23:53,888340,2021/8/15,18
565,66000,台中市豐原區西安里西勢路１１４巷３２號,安效藥局,220285.4589,2682231.139,豐原區,0,1640,口罩代售時間，2/12不代售，(星期四，星期日不代售)下午2:00-2:30排隊購買,120.7073844,24.24539159,2021/7/31 23:53,888322,2021/8/14,14
566,66000,台中市豐原區中正路４２３號,橘井藥局,220792.7066,2682817.26,豐原區,0,60,防疫口罩販賣時段：8：00-12：00及15：00-21：00,120.7123676,24.2506933,2021/7/31 23:53,888308,2021/8/13,30
567,66000,台中市北屯區太原路三段２６１號,建祐藥局,218826.503,2673336.543,北屯區,850,1460,領口罩時間:星期一至星期日上午10:00起；前往領藥前先電話洽詢,120.6932097,24.16505214,2021/7/31 23:53,888278,2021/8/12,18
568,66000,臺中市西屯區太原一段７７號,東京藥師藥局,215374.5759,2672852.887,西屯區,5300,2470,每日早上8點半至12點下午2點至9點.販賣防疫口罩請排隊謝謝.,120.65925,24.160613,2021/7/31 23:53,888260,2021/8/11,20
569,66000,台中市北屯區平和里山西路２段２７４號１Ｆ,何藥局大連店,217184.7768,2674663.434,北屯區,4550,2300,-,120.6770229,24.1769996,2021/7/31 23:53,888240,2021/8/10,19
570,66000,臺中市北區育德路１５號１樓,佳賀藥師藥局,217450.4635,2672458.691,北區,0,1180,固定周一到周六，早上11:00開始販賣防疫口罩,120.6796875,24.15709797,2021/7/31 23:53,888221,2021/8/9,19
571,66000,台中市西屯區長安路二段２號１樓,瑞康藥局,215575.7241,2674157.475,西屯區,280,20,營業時間8:30~21:30 (販售防疫口罩),120.6611984,24.17239683,2021/7/31 23:53,888202,2021/8/8,14
572,66000,台中市北區健行里梅亭街６６０號１樓,育光中西藥局,216011.3964,2672843.89,北區,750,1190,上午9時開始發號碼牌(週日發放時間請電話洽詢),120.6655171,24.16054563,2021/7/31 23:53,888188,2021/8/7,13
573,66000,台中市北區館前路２１號,欣康藥局,216033.3539,2672277.017,北區,0,1480,週一至週六上午9時開始發放號碼牌，週日上午10時開始發放號碼牌。,120.6657465,24.15542768,2021/7/31 23:53,888175,2021/8/6,16
574,66000,台中巿北區文莊里篤行路２２４號,松鶴藥局,216850.0813,2671880.822,北區,0,360,口罩每日上午8:30開始販售，現場排隊售完為止。(全年無休),120.6737926,24.15186773,2021/7/31 23:53,888159,2021/8/5,17
575,66000,台中市南屯區南屯里黎明路１段１１３５號,吉運藥局,213232.5863,2670627.506,南屯區,1750,0,固定周一到周六，早上8:00賣防疫口罩。,120.6382275,24.14047101,2021/7/31 23:53,888142,2021/8/4,18
576,66000,台中市西屯區大墩路９５１號１Ｆ,裕和藥局,214632.87,2672707.819,西屯區,0,990,星期日休息,120.6519545,24.15928667,2021/7/31 23:53,888124,2021/8/3,19
577,66000,台中市西區五權八街一一一號一樓,好思康藥局,215662.1054,2669901.96,西區,3230,1670,5/7起，改每週一至週五：晚間七點至 九點，現場發售防疫口罩。,120.6621496,24.13397465,2021/7/31 23:53,888105,2021/8/2,20
578,66000,臺中市北屯區同榮路１６３號,豐禾藥局,215650.7699,2676762.56,北屯區,0,300,口罩代售時間自15:00至18:00,120.661875,24.19592031,2021/7/31 23:53,888085,2021/8/1,24
579,66000,台中市中區平等街一二四號,郭藥局,217678.63,2670852.587,中區,30,970,週一到週六早上09:10~10:00，週一到週五下午3:30~5:00代售口罩，現場排隊 (週六下午週日公休),120.6819687,24.14260073,2021/7/31 23:53,888061,2021/7/31,15
580,66000,臺中市北屯區昌平路一段３１８號１樓,微笑藥局,218578.0292,2674265.466,北屯區,850,1710,-,120.6907442,24.17343468,2021/7/31 23:53,888046,2021/7/30,24
581,66000,臺中市北屯區崇德路２段１２號,兩隻老虎藥局,218039.1408,2673741.567,北屯區,4590,2150,-,120.6854521,24.16869342,2021/7/31 23:53,888022,2021/7/29,21
582,66000,臺中市南屯區大墩５街２９８號１樓,博川健保藥局,214301.561,2670781.761,南屯區,1860,1000,週一至週六早上10點開始販售口罩，售完為止,120.6487417,24.14188838,2021/7/31 23:53,888001,2021/7/28,18
583,66000,臺中市西屯區西屯路二段１２號,源興大藥局,215672.9272,2673212.659,西屯區,1080,1890,口罩販售時間：每日早上9點至售完為止。,120.6621775,24.16386799,2021/7/31 23:53,887983,2021/7/27,22
584,66000,臺中市后里區甲后路一段５８５號,保仁藥局,221488.5398,2689308.598,后里區,1280,0,周一到周六早上8:00開始領取口罩；周日不販售口罩,120.7190912,24.30931728,2021/7/31 23:53,887961,2021/7/26,29
585,66000,台中市后里區甲后路１段４３８號,富大藥局,222077.9801,2689286.284,后里區,0,430,周一到周日，實名制成人口罩.兒童口罩上午10點後直接入內詢問購買.,120.7248992,24.30916003,2021/7/31 23:53,887932,2021/7/25,22
586,66000,台中市大雅區學府路２９９號,妙昌藥局學府店,214361.9666,2679963.489,大雅區,0,1360,周一至周日14:40開始發號碼牌同時販售口罩,120.6491094,24.22479333,2021/7/31 23:53,887910,2021/7/24,25
587,66000,台中市大甲區蔣公路２０２號,大甲福倫藥局,211510.4078,2693485.832,大甲區,1970,450,週三公休.週日不公休..每日15:00-23:00開始販售.售完為止.,120.620671,24.34681984,2021/7/31 23:53,887885,2021/7/23,22
588,66000,台中市烏日區烏日里中山路二段２２４號,吳藥局,211567.9465,2666880.318,烏日區,0,690,早上9:00開始販賣防疫口罩,120.621948,24.10659708,2021/7/31 23:53,887863,2021/7/22,20
589,66000,台中市霧峰區中正里四德路８６號,金生藥局,219107.6348,2662322.891,霧峰區,0,80,每天早上7:30開始發號碼牌及販售,120.6962112,24.06561195,2021/7/31 23:53,887843,2021/7/21,29
590,66000,台中市大里區金城里萬壽街１９號,友信藥局,219156.2821,2664803.092,大里區,80,0,賣口罩時間為周一至周日早上9點至晚上9點,120.6966369,24.08800753,2021/7/31 23:53,887814,2021/7/20,33
591,66000,台中市大里區中興路２段１６７號,廣益藥局,218424.7033,2666808.012,大里區,3710,140,6/14端午節休診一天,120.6893979,24.10609617,2021/7/31 23:53,887781,2021/7/19,25
592,66000,台中市大雅區雅環路２段２０號,大雅藥局,214830.8087,2679952.565,大雅區,2630,2690,每日上午8:00開始販售(周一到周六),120.6537258,24.22470526,2021/7/23 15:11,887756,2021/7/18,48
593,66000,臺中市大肚區遊園路２段２２３－１號,新庄藥局,207406.9894,2674338.467,大肚區,2000,0,-,120.5807984,24.17383124,2021/6/29 16:59,887708,2021/7/17,21
594,66000,台中市清水區鰲峰路24號,持田健保藥局,206767.0595,2684922.872,清水區,120,700,-,120.5741827,24.26938109,2021/6/25 09:14,887687,2021/7/16,13
595,66000,臺中市南屯區南屯路２段３１７號,南屯福倫藥局,213984.4218,2670300.577,南屯區,3410,1500,早上8:30開始販售口罩(中午12:00-2:00不販售口罩),120.6456332,24.13753644,2021/6/1 08:53,887674,2021/7/15,19
